,developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating
3801,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,True,,,,,88.13333333333334,0.0,medium,low,low
3802,SPAIN,MX,0,Entertainment,100000 - 500000,smartphone,True,,,0.0,1.4341175289806418,21.0,,,medium,low
3803,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,500 - 1000,GLOBAL,True,,,99.0,,16.933333333333334,0.0,,low,low
3804,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,1 - 5,GLOBAL,True,,,0.0,,13.1,,,low,low
3805,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,True,,,,,71.93333333333334,0.0,,low,low
3806,SPAIN,GLOBAL,2,Music,,GLOBAL,True,True,low,,,52.16666666666666,5.0,,high,low
3807,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,55594,Shopping,,GLOBAL,True,False,high,99.0,,66.4,4.0,,low,low
3808,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,,,,,43.9,0.0,,high,low
3809,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,10 - 50,GLOBAL,True,,,99.0,,40.9,0.0,,low,low
3810,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,True,,,99.0,,127.16666666666669,0.0,,low,low
3811,CANADA,GLOBAL,13,Utilities,,GLOBAL,True,False,high,99.0,,117.56666666666666,2.0,,low,low
3812,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Food & Drink,,GLOBAL,True,,,,,38.633333333333326,5.0,,low,low
3813,CHINA,GLOBAL,0,Utilities,,GLOBAL,,,,,,80.0,0.0,,low,low
3814,EGYPT,GLOBAL,0,Education,,GLOBAL,True,,,99.0,,55.2,0.0,,low,low
3815,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,,GLOBAL,,,,,,143.13333333333333,2.0,,low,low
3816,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,,,0.0,,67.63333333333334,,,low,low
3817,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,500 - 1000,GLOBAL,True,,,99.0,,30.0,5.0,,low,low
3818,REPUBLIC OF KOREA,KR,5289,Games,1000000 - 5000000,smartphone,True,False,high,0.0,12.694164916708278,24.433333333333334,4.0,,low,low
3819,CANNOT IDENTIFY COUNTRY,GLOBAL,6,Games,100 - 500,GLOBAL,True,,,0.0,,85.03333333333333,5.0,,low,low
3820,CHINA,KR,16386,Games,1000000 - 5000000,GLOBAL,True,False,high,99.0,40.61731712533377,67.63333333333334,4.0,medium,medium,low
3821,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,0 - 1,GLOBAL,True,True,low,0.0,,13.433333333333334,0.0,,low,low
3822,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,5 - 10,GLOBAL,,,,0.0,,47.4,,,low,low
3823,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Sports,,GLOBAL,,,,,,106.8,1.0,,low,low
3824,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,1 - 5,GLOBAL,True,,,99.0,,16.866666666666667,0.0,,low,low
3825,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Productivity,,GLOBAL,False,True,low,,,166.0,0.0,,low,low
3826,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,100 - 500,GLOBAL,True,,,0.0,,20.6,0.0,,low,low
3827,UNITED STATES,GLOBAL,17,Music,,tablet,True,True,low,99.0,3.271140825677515,89.53333333333333,4.0,medium,medium,low
3828,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,,GLOBAL,True,,,,,36.766666666666666,5.0,,low,low
3829,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,500 - 1000,GLOBAL,True,,,0.0,,63.833333333333336,,,low,low
3830,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,50 - 100,GLOBAL,,,,99.0,,90.26666666666664,0.0,,low,low
3831,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,,,,,,54.8,0.0,,medium,low
3832,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,,40.3,,,low,low
3833,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,,,,,,21.066666666666663,0.0,,low,low
3834,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,10 - 50,GLOBAL,True,,,0.0,,73.06666666666666,4.0,,low,low
3835,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Video Players & Editors,500 - 1000,GLOBAL,True,,,0.0,,13.033333333333331,0.0,,low,low
3836,VIET NAM,GLOBAL,5686,Entertainment,,GLOBAL,True,,,99.0,,121.3,2.0,medium,medium,low
3837,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,,,,,,71.93333333333334,0.0,,low,low
3838,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Entertainment,1000 - 5000,GLOBAL,True,,,0.0,,60.3,4.0,,low,low
3839,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Shopping,1000 - 5000,GLOBAL,True,False,high,99.0,,45.16666666666666,,,low,low
3840,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Food & Drink,,GLOBAL,True,,,,,49.6,3.0,,medium,low
3841,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,True,,,,,78.4,0.0,low,low,low
3842,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Education,50 - 100,GLOBAL,True,,,99.0,,57.1,4.0,,low,low
3843,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,100 - 500,GLOBAL,,,,0.0,,43.46666666666666,,,low,low
3844,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Books & Reference,100 - 500,GLOBAL,True,,,0.0,,66.46666666666667,,,low,low
3845,CANNOT IDENTIFY COUNTRY,PH,21222,Games,10000000 - 50000000,smartphone,True,False,high,99.0,38.32308196048111,78.6,3.0,low,low,low
3846,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,488,Sports,,GLOBAL,True,,,,,45.56666666666667,4.0,,high,low
3847,TURKEY,LY,72198,Social,10000000 - 50000000,smartphone,True,False,high,0.0,0.1093577242151146,70.33333333333333,4.0,medium,high,low
3848,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,,,0.0,,50.56666666666667,,,low,low
3849,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,1000 - 5000,GLOBAL,True,,,0.0,,6.866666666666665,0.0,,low,low
3850,CANNOT IDENTIFY COUNTRY,LATAM,22628,Entertainment,5000000 - 10000000,GLOBAL,True,True,low,99.0,15.63553942059746,13.9,3.0,,medium,low
3851,ADDRESS NOT LISTED IN PLAYSTORE,US,0,Entertainment,5 - 10,GLOBAL,True,,,99.0,2.2671958591869337,72.16666666666667,0.0,medium,low,low
3852,CHINA,CO,77240,Games,5000000 - 10000000,GLOBAL,True,False,high,0.0,152.99349218679043,103.73333333333332,4.0,medium,low,low
3853,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,13492,Personalization,1000000 - 5000000,GLOBAL,True,,,0.0,,62.766666666666666,4.0,medium,low,low
3854,VIET NAM,GLOBAL,0,Business,5 - 10,GLOBAL,True,False,high,0.0,,19.133333333333333,,,low,low
3855,SWEDEN,GB,42524,Games,,tablet,True,True,low,99.0,17.44579677780264,82.0,4.0,low,low,low
3856,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,10 - 50,GLOBAL,True,,,0.0,,49.2,,,low,low
3857,INDIA,GLOBAL,12,Social,100 - 500,GLOBAL,True,,,99.0,,16.5,5.0,,medium,low
3858,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,5 - 10,GLOBAL,True,,,99.0,,35.1,,,low,low
3859,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,1 - 5,GLOBAL,True,,,0.0,,54.633333333333326,,,low,low
3860,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,50 - 100,GLOBAL,True,,,0.0,,39.266666666666666,,,medium,low
3861,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,29,Books & Reference,1000 - 5000,GLOBAL,True,,,0.0,,50.53333333333333,2.0,,low,low
3862,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,1 - 1,GLOBAL,True,,,0.0,,50.5,0.0,,low,low
3863,CANADA,GLOBAL,0,Finance,100 - 500,GLOBAL,True,True,low,99.0,,46.833333333333336,,,low,low
3864,CYPRUS,KZ,91461,Games,,tablet,True,True,low,99.0,4.138836835343616,29.366666666666667,4.0,,high,low
3865,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,,,,,,61.56666666666667,0.0,low,low,low
3866,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,5 - 10,GLOBAL,,,,99.0,,106.53333333333332,0.0,,low,low
3867,UNITED KINGDOM,TN,27063,Games,,smartphone,True,True,low,99.0,1.2441588788876128,40.266666666666666,4.0,,medium,low
3868,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Food & Drink,,GLOBAL,True,,,99.0,,93.2333333333333,4.0,,high,low
3869,MALI,GLOBAL,0,Business,500 - 1000,GLOBAL,True,,,0.0,,46.56666666666667,,,low,low
3870,REPUBLIC OF KOREA,GLOBAL,14,Productivity,1000 - 5000,GLOBAL,True,False,high,99.0,,19.066666666666663,4.0,,low,low
3871,VIET NAM,CA,27714,Games,100000 - 500000,GLOBAL,True,True,low,0.0,0.1438066613790908,90.16666666666669,4.0,medium,low,low
3872,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,29,Games,10000 - 50000,smartphone,True,True,low,0.0,,72.56666666666666,3.0,,low,low
3873,KUWAIT,GLOBAL,0,House & Home,10 - 50,GLOBAL,True,,,0.0,,32.56666666666667,,,low,low
3874,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,301,Games,,GLOBAL,True,,,,,26.5,4.0,,low,low
3875,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Education,,GLOBAL,,,,,,152.2,5.0,,low,low
3876,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,5 - 10,GLOBAL,True,,,0.0,,9.6,,,low,low
3877,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,1 - 5,GLOBAL,True,,,0.0,,54.7,,,low,low
3878,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Education,500 - 1000,GLOBAL,True,False,high,99.0,,20.03333333333333,4.0,,low,low
3879,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,True,False,high,99.0,,5.2333333333333325,0.0,,low,low
3880,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,,,,,4.5,0.0,,low,low
3881,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,48,Games,50000 - 100000,smartphone,True,False,high,0.0,15.80203393496916,22.966666666666665,3.0,,medium,low
3882,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,0 - 1,GLOBAL,True,,,0.0,,17.066666666666666,,,low,low
3883,UNITED KINGDOM,GLOBAL,6964,Games,100000 - 500000,smartphone,True,False,high,99.0,37.460818831912135,89.5,3.0,medium,medium,low
3884,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,10 - 50,GLOBAL,,,,0.0,,78.1,,,low,low
3885,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,50 - 100,GLOBAL,True,,,0.0,,18.3,,,low,low
3886,ADDRESS NOT LISTED IN PLAYSTORE,CL,47120,Entertainment,,smartphone,True,False,high,,0.5974892810258483,15.166666666666666,4.0,,medium,low
3887,CANNOT IDENTIFY COUNTRY,GLOBAL,91,Entertainment,1000 - 5000,GLOBAL,True,,,0.0,,66.36666666666666,4.0,medium,medium,low
3888,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,100 - 500,GLOBAL,True,,,99.0,,91.86666666666666,5.0,,low,low
3889,MALAYSIA,GLOBAL,1,Productivity,,GLOBAL,True,False,high,,,65.43333333333334,5.0,,low,low
3890,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Entertainment,50 - 100,GLOBAL,True,True,low,0.0,,24.8,0.0,,high,low
3891,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,1 - 5,GLOBAL,True,,,0.0,,24.9,0.0,,low,low
3892,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,37,Entertainment,1000 - 5000,GLOBAL,True,,,0.0,,31.866666666666667,3.0,,low,low
3893,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,1 - 5,GLOBAL,True,,,0.0,,17.333333333333332,,,low,low
3894,CANNOT IDENTIFY COUNTRY,GLOBAL,291,Games,10000 - 50000,undetermined,True,False,high,0.0,,6.666666666666667,4.0,,low,low
3895,JORDAN,GLOBAL,0,Personalization,1000 - 5000,smartphone,True,False,high,0.0,,29.7,0.0,,low,low
3896,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,11,Entertainment,500 - 1000,GLOBAL,,,,0.0,,58.06666666666667,2.0,,low,low
3897,GERMANY,GLOBAL,0,Utilities,,GLOBAL,True,,,99.0,,71.46666666666667,0.0,,low,low
3898,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1998,Finance,100000 - 500000,GLOBAL,True,True,low,99.0,,73.16666666666667,4.0,,low,low
3899,GERMANY,GLOBAL,0,Business,10 - 50,GLOBAL,True,,,99.0,,33.8,0.0,,low,low
3900,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,27,Social,10000 - 50000,GLOBAL,True,,,0.0,,45.3,4.0,,medium,low
3901,CANADA,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,,,0.0,,64.1,,,medium,low
3902,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,True,,,0.0,,100.03333333333332,3.0,,low,low
3903,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,18,Tools,1000 - 5000,GLOBAL,True,,,99.0,,70.36666666666666,4.0,,low,low
3904,ADDRESS NOT LISTED IN PLAYSTORE,RU,104,Games,50000 - 100000,smartphone,True,True,low,0.0,6.76607256197625,21.433333333333334,3.0,,high,low
3905,CHINA,GU,57845,Games,,GLOBAL,True,False,high,99.0,4.3173248104099775,16.033333333333335,4.0,,medium,low
3906,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Books & Reference,100 - 500,GLOBAL,True,,,0.0,,18.73333333333333,5.0,,low,low
3907,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,10 - 50,GLOBAL,True,,,99.0,,14.066666666666666,0.0,,low,low
3908,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,500 - 1000,GLOBAL,True,,,0.0,,91.63333333333334,4.0,,medium,low
3909,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,5 - 10,GLOBAL,True,,,0.0,,24.666666666666668,,,high,low
3910,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,True,False,high,99.0,,45.03333333333333,0.0,,low,low
3911,INDIA,GLOBAL,0,Shopping,1 - 5,GLOBAL,True,,,0.0,,42.46666666666666,,,low,low
3912,CANNOT IDENTIFY COUNTRY,GLOBAL,25,Shopping,1000 - 5000,GLOBAL,True,False,high,0.0,,71.83333333333333,4.0,,low,low
3913,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Food & Drink,1000 - 5000,GLOBAL,True,,,0.0,,79.73333333333333,3.0,,low,low
3914,CANNOT IDENTIFY COUNTRY,GLOBAL,7,Books & Reference,100 - 500,GLOBAL,True,,,0.0,,57.53333333333333,5.0,,low,low
3915,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Medical,10 - 50,GLOBAL,True,True,low,99.0,,,0.0,,low,low
3916,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,,,,,,76.96666666666667,0.0,,low,low
3917,ADDRESS NOT LISTED IN PLAYSTORE,FI,4174,Games,500000 - 1000000,smartphone,True,True,low,0.0,2.119192775210218,72.4,4.0,medium,low,low
3918,FINLAND,GLOBAL,0,Games,10 - 50,GLOBAL,True,False,high,0.0,,136.9,5.0,,low,low
3919,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,,GLOBAL,True,,,,,2.0333333333333328,0.0,,low,low
3920,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Medical,100 - 500,GLOBAL,True,,,99.0,,33.46666666666667,,,low,low
3921,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,11,Games,,GLOBAL,,,,,,102.96666666666668,3.0,,low,low
3922,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,16,Entertainment,100 - 500,GLOBAL,True,,,0.0,,36.2,5.0,,medium,low
3923,FRANCE,NL,24937,Games,,GLOBAL,True,True,low,99.0,4.232931517889109,13.5,4.0,,medium,low
3924,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Productivity,100 - 500,GLOBAL,True,,,99.0,,29.133333333333333,5.0,,low,low
3925,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,True,,,,,41.9,0.0,,low,low
3926,CANNOT IDENTIFY COUNTRY,MY,5396,Games,500000 - 1000000,GLOBAL,True,True,low,99.0,22.709939422049167,33.9,4.0,,low,low
3927,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music,,GLOBAL,True,False,high,99.0,,135.2,0.0,,low,low
3928,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Sports,,GLOBAL,True,,,0.0,,127.16666666666669,0.0,,high,low
3929,UNITED STATES,GLOBAL,255,News,,smartphone,True,True,low,99.0,,151.83333333333334,4.0,medium,medium,low
3930,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,,,99.0,,78.56666666666666,5.0,,low,low
3931,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,100 - 500,GLOBAL,,,,0.0,,,,,low,low
3932,CANNOT IDENTIFY COUNTRY,AT,12552,Games,50000000 - 100000000,smartphone,True,False,high,99.0,2.9812149491224607,30.3,3.0,,low,low
3933,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,1 - 5,GLOBAL,True,,,0.0,,85.1,0.0,,low,low
3934,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,True,,,99.0,,3.9,0.0,,high,low
3935,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,100 - 500,GLOBAL,,,,99.0,,79.73333333333333,5.0,,low,low
3936,ADDRESS NOT LISTED IN PLAYSTORE,RO,740,Games,50000 - 100000,GLOBAL,True,True,low,99.0,5.499730915842788,3.2333333333333334,4.0,,low,low
3937,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,True,,,,,25.3,0.0,,low,low
3938,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Stickers,,GLOBAL,,,,,,95.1,0.0,,low,low
3939,UNITED STATES,GLOBAL,2668,Maps & Navigation,100000 - 500000,GLOBAL,True,False,high,0.0,,138.8,4.0,,low,low
3940,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,17,Education,500 - 1000,GLOBAL,True,,,99.0,,86.76666666666665,4.0,,low,low
3941,CYPRUS,AE,3538,Games,500000 - 1000000,smartphone,True,False,high,99.0,15.423516582787585,78.46666666666667,4.0,medium,low,low
3942,CANNOT IDENTIFY COUNTRY,GLOBAL,22,Games,5000 - 10000,GLOBAL,True,False,high,99.0,,54.56666666666667,1.0,,low,low
3943,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Lifestyle,,GLOBAL,True,,,99.0,,52.03333333333333,0.0,,low,low
3944,TURKEY,LY,155949,Games,,GLOBAL,True,True,low,99.0,21.54228045900973,22.33333333333333,4.0,,medium,low
3945,INDIA,GLOBAL,0,Social,1000 - 5000,GLOBAL,True,,,0.0,,64.1,4.0,low,low,low
3946,ICELAND,GLOBAL,57,Parenting,10000 - 50000,GLOBAL,True,,,0.0,,36.333333333333336,4.0,,low,low
3947,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,House & Home,10 - 50,GLOBAL,True,,,99.0,,16.866666666666667,0.0,,low,low
3948,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Music & Audio,1000 - 5000,GLOBAL,True,,,0.0,,98.0,4.0,,medium,low
3949,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,,,0.0,,115.06666666666666,0.0,,low,low
3950,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,1 - 5,GLOBAL,True,,,0.0,,31.8,,,low,low
3951,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,500 - 1000,GLOBAL,True,,,0.0,,49.23333333333333,,,medium,low
3952,TURKEY,GLOBAL,0,Photography,1 - 5,GLOBAL,True,,,0.0,,55.833333333333336,,,low,low
3953,PAKISTAN,GLOBAL,388,Games,50000 - 100000,GLOBAL,,,,0.0,,105.76666666666668,4.0,,low,low
3954,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,,,,,98.76666666666664,0.0,,low,low
3955,UNITED STATES,GLOBAL,0,Personalization,50 - 100,GLOBAL,,,,99.0,,62.43333333333333,,,low,low
3956,SPAIN,GLOBAL,0,Communication,10 - 50,GLOBAL,True,False,high,99.0,,40.3,0.0,,low,low
3957,CHINA,GLOBAL,27,Social,1000 - 5000,GLOBAL,True,,,0.0,,69.9,3.0,,medium,low
3958,CHINA,GLOBAL,9,Health & Fitness,1000 - 5000,GLOBAL,True,False,high,99.0,,110.6,2.0,,low,low
3959,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,10 - 50,GLOBAL,True,,,99.0,,19.0,,,low,low
3960,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,17,Games,1000 - 5000,GLOBAL,True,,,0.0,,57.66666666666666,3.0,,low,low
3961,NETHERLANDS,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,,,0.0,,79.9,0.0,,low,low
3962,HONG KONG,GLOBAL,4620,Finance,100000 - 500000,GLOBAL,True,False,high,99.0,,90.7,4.0,low,low,low
3963,TURKEY,EE,357,Games,100000 - 500000,tablet,True,False,high,99.0,0.3522253049987223,1.2333333333333334,4.0,,medium,low
3964,ADDRESS NOT LISTED IN PLAYSTORE,ID,279089,Utilities,,smartphone,True,True,low,,63.68828094073422,126.33333333333331,4.0,low,high,low
3965,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,True,,,99.0,,48.5,0.0,,low,low
3966,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,99.0,,72.43333333333332,0.0,,low,low
3967,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Medical,,GLOBAL,True,,,99.0,,32.666666666666664,0.0,,high,low
3968,INDIA,GLOBAL,0,Communication,10 - 50,GLOBAL,True,True,low,99.0,,23.933333333333334,0.0,,low,low
3969,CHINA,GLOBAL,265,Tools,10000 - 50000,GLOBAL,True,,,99.0,,81.2,2.0,,low,low
3970,CANNOT IDENTIFY COUNTRY,GLOBAL,0,News,,GLOBAL,True,False,high,0.0,,89.8,0.0,,high,low
3971,UNITED STATES,GLOBAL,405,News & Magazines,100000 - 500000,undetermined,True,True,low,99.0,0.4493820049785162,42.4,3.0,,low,low
3972,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,,,,,,92.43333333333332,0.0,,low,low
3973,FRANCE,US,3699,Games,10000000 - 50000000,tablet,True,False,high,99.0,986.2904742149484,32.333333333333336,3.0,,low,low
3974,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,10 - 50,GLOBAL,,,,99.0,,48.9,,,medium,low
3975,AUSTRIA,EMEA,15878,Games,,GLOBAL,True,True,low,99.0,842.7823824339636,112.03333333333332,4.0,medium,medium,low
3976,DENMARK,GLOBAL,2,Photo & Video,,GLOBAL,True,,,99.0,,43.66666666666666,4.0,,low,low
3977,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Maps & Navigation,10 - 50,GLOBAL,True,,,99.0,,81.56666666666666,0.0,,low,low
3978,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,73,Video Players & Editors,10000 - 50000,GLOBAL,True,,,0.0,,53.833333333333336,3.0,,low,low
3979,CHINA,TJ,42429,Games,,smartphone,True,False,high,99.0,3.7256110022180806,36.86666666666667,4.0,,low,low
3980,CANNOT IDENTIFY COUNTRY,GLOBAL,1,Education,,GLOBAL,True,False,high,99.0,,70.0,5.0,,low,low
3981,CANNOT IDENTIFY COUNTRY,GLOBAL,0,News & Magazines,50 - 100,GLOBAL,True,True,low,99.0,,29.966666666666665,,,low,low
3982,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,10 - 50,GLOBAL,,,,0.0,,60.66666666666666,,,low,low
3983,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,,,99.0,,20.566666666666663,,,low,low
3984,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,,GLOBAL,True,,,,,95.4,0.0,,medium,low
3985,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,,,,,,87.36666666666666,0.0,,low,low
3986,THAILAND,GLOBAL,0,Education,5 - 10,GLOBAL,,,,0.0,,55.36666666666667,,,low,low
3987,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,1000 - 5000,GLOBAL,True,False,high,99.0,,100.53333333333332,0.0,,low,low
3988,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1064,Entertainment,50000 - 100000,GLOBAL,True,,,0.0,,65.03333333333333,3.0,low,low,low
3989,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,True,,,,,71.56666666666666,0.0,,low,low
3990,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,House & Home,50 - 100,GLOBAL,True,,,99.0,,100.3,5.0,,low,low
3991,UNITED STATES,GLOBAL,0,Business,100 - 500,GLOBAL,True,,,99.0,,70.76666666666667,0.0,,low,low
3992,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Reference,,GLOBAL,True,False,high,,,19.5,4.0,,low,low
